"","respondent_id","Year","USBORN","DEGREE","BIRTHYR","GENDER","RACE","HISPANIC","SS048M1","SS048M2","SS048M3","SS044","SS045","SS046","SS047","SS040","SS042","SJ005M1","SJ005M2","SJ005M3","SS003_1","SS004_1","SS008_1","SS005_1","SS006_1","SS007_1","SS003_2","SS004_2","SS008_2","SS005_2","SS006_2","SS007_2","SS003_3","SS004_3","SS008_3","SS005_3","SS006_3","SS007_3","SS003_4","SS004_4","SS008_4","SS005_4","SS006_4","SS007_4","deathexpense_special","foreign","female","age","disabled","lifeins_y","pensionsum_y","socsec_y","suppsec_y","vetbenefits_y","otherpensions_y","socinsur_y","black_nh","white_nh","hisp_allraces","black_hi","white_hi","hisp_other","non_bwh","employed","retired","homemaker","sell_assets","withdraw_money","fam_help","charity_help","did_nothing_special","borrow_money","other","dk_na","rf","inap","deathexpense_sources","degree","deathexpense_usd"
"65","40280_40",2022,1,3,1943,2,1,5,5,NA,NA,10000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",10000
"66","40398_11",2022,1,2,1945,2,1,5,5,NA,NA,10000,NA,NA,NA,1,5,5,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,140,4,NA,NA,NA,0,0,1,77,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10000
"67","40737_31",2022,5,2,1946,1,1,5,7,NA,NA,8000,NA,NA,NA,1,5,5,NA,NA,3,3000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,76,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"lifeins_fullcover","High school diploma",8000
"68","41325_40",2022,1,0,1944,2,1,5,7,NA,NA,0,NA,NA,NA,1,5,5,NA,NA,3,8000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,78,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"lifeins_fullcover","No degree",0
"69","41706_40",2022,1,3,1947,2,1,5,5,NA,NA,16000,NA,NA,NA,1,5,5,6,NA,3,99999998,NA,1000,1000,NA,5,NA,NA,NA,NA,NA,3,99999998,NA,1001,1499,NA,5,NA,NA,NA,NA,NA,0,0,1,75,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",16000
"70","41838_20",2022,1,3,1940,2,2,5,5,NA,NA,20000,NA,NA,NA,1,1,5,NA,NA,2,650,4,NA,NA,NA,2,550,4,NA,NA,NA,3,4000,4,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,82,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",20000
"71","42164_40",2022,5,2,1947,2,1,2,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,3,2400,4,NA,NA,NA,3,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,400,4,NA,NA,NA,0,1,1,75,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"72","42496_10",2022,1,2,1933,1,1,5,5,NA,NA,0,NA,NA,NA,1,5,1,NA,NA,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,0,0,89,0,1,0,0,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",0
"73","42833_40",2022,1,2,1943,2,1,5,5,NA,NA,4000,NA,NA,NA,5,5,5,NA,NA,3,2200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,110,4,NA,NA,NA,0,0,1,79,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",4000
"74","43767_20",2022,1,5,1934,2,1,5,5,NA,NA,9999998,7000,7000,NA,1,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,1,88,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Postgraduate degree",7000
"75","43787_20",2022,1,3,1938,2,1,5,2,NA,NA,6000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",6000
"76","44109_20",2022,1,0,1940,2,1,5,5,NA,NA,4000,NA,NA,NA,5,5,5,NA,NA,2,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",4000
"77","44602_20",2022,1,0,1934,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,3,1400,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"78","45225_10",2022,1,0,1934,1,1,5,5,NA,NA,15000,NA,NA,NA,1,5,5,NA,NA,2,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,88,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",15000
"79","45231_20",2022,1,2,1938,2,1,5,5,NA,NA,8900,NA,NA,NA,1,5,5,NA,NA,2,1300,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,84,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",8900
"80","45433_11",2022,1,2,1957,2,1,5,4,NA,NA,15000,NA,NA,NA,1,5,5,NA,NA,2,3000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1000,4,NA,NA,NA,1,0,1,65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"family_friend_charity","High school diploma",15000
"81","45612_10",2022,1,3,1934,2,1,5,3,2,NA,20000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",20000
"82","46226_40",2022,1,2,1943,2,1,5,5,NA,NA,5000,NA,NA,NA,1,5,1,NA,NA,2,1100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,79,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",5000
"83","46787_11",2022,1,3,1945,2,1,5,5,NA,NA,5000,NA,NA,NA,1,1,5,NA,NA,3,640,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,77,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",5000
"84","46811_20",2022,1,4,1935,2,7,5,5,NA,NA,7000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,3,99999998,NA,301,799,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",7000
"85","47415_40",2022,5,2,1943,2,7,5,4,3,1,11000,NA,NA,NA,5,5,4,NA,NA,3,1000,4,NA,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,79,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,"assets_savings","High school diploma",11000
"86","47591_10",2022,1,2,1938,2,1,5,5,NA,NA,9999998,2001,4999,NA,5,5,5,NA,NA,3,2100,4,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,84,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"87","48018_20",2022,1,2,1938,2,1,5,5,NA,NA,2500,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",2500
"88","48504_10",2022,1,2,1932,1,1,5,5,NA,NA,-8,10000,10000,NA,5,5,5,NA,NA,2,440,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"89","48612_40",2022,1,2,1948,1,1,5,5,NA,NA,9999998,2001,4999,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3500
"90","48825_10",2022,1,2,1940,2,1,5,5,NA,NA,15000,NA,NA,NA,5,5,5,NA,NA,2,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",15000
"91","49396_10",2022,1,2,1940,2,1,5,5,NA,NA,15000,NA,NA,NA,5,5,5,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,80,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,82,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",15000
"92","49455_10",2022,1,2,1941,2,1,5,5,NA,NA,20000,NA,NA,NA,5,5,5,NA,NA,3,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,81,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",20000
"93","50232_10",2022,1,2,1935,1,1,5,5,NA,NA,14000,NA,NA,NA,5,5,5,NA,NA,2,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",14000
"94","50365_31",2022,1,9,1949,1,1,5,5,NA,NA,11000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,99999998,NA,401,999,NA,0,0,0,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Degree unknown/Some College",11000
"95","50377_40",2022,1,2,1946,2,1,5,5,NA,NA,4000,NA,NA,NA,1,5,5,NA,NA,3,2121,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1198,4,NA,NA,NA,0,0,1,76,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",4000
"96","50380_30",2022,1,1,1947,2,1,5,5,NA,NA,9999998,5001,6999,NA,1,5,5,NA,NA,2,3200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,99999999,NA,0,99999996,98,0,0,1,75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",6000
"97","50452_10",2022,1,2,1933,2,1,5,5,NA,NA,3700,NA,NA,NA,5,5,5,NA,NA,3,700,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,704,4,NA,NA,NA,0,0,1,89,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",3700
"98","50456_10",2022,1,2,1936,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"99","50473_22",2022,1,9,1953,2,1,5,5,NA,NA,7500,NA,NA,NA,1,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,2400,4,NA,NA,NA,0,0,1,69,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","Degree unknown/Some College",7500
"100","52289_10",2022,1,0,1939,2,7,1,5,NA,NA,9000,NA,NA,NA,1,5,5,NA,NA,3,3000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",9000
"101","53029_11",2022,1,2,1939,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"102","53407_20",2022,1,2,1936,2,2,5,7,NA,NA,0,NA,NA,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,86,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"other","High school diploma",0
"103","53824_30",2022,1,3,1944,2,1,5,5,NA,NA,1000,NA,NA,NA,5,5,5,NA,NA,2,1600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,3600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",1000
"104","53856_20",2022,1,5,1940,2,1,5,5,NA,NA,700,NA,NA,NA,5,5,5,NA,NA,2,400,4,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1600,4,NA,NA,NA,0,0,1,82,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",700
"105","53871_10",2022,1,2,1937,2,1,5,5,NA,NA,700,NA,NA,NA,5,5,5,NA,NA,2,600,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,6000,4,NA,NA,NA,0,0,1,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",700
"106","53882_11",2022,1,0,1942,1,7,5,5,NA,NA,0,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",0
"107","53889_40",2022,5,2,1954,2,7,5,5,NA,NA,10000,NA,NA,NA,5,5,6,NA,NA,3,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,3,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,0,1,1,68,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"108","54191_11",2022,1,3,1938,2,1,2,3,NA,NA,10000,NA,NA,NA,1,5,5,4,NA,3,99999999,NA,0,99999996,99,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,84,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","College (2-year or 4-year)",10000
"109","54384_10",2022,1,2,1937,1,1,5,2,NA,NA,5000,NA,NA,NA,5,5,5,NA,NA,2,3000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,0,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,"assets_savings","High school diploma",5000
"110","54534_20",2022,1,0,1939,2,1,5,5,NA,NA,9999998,5000,5000,NA,1,1,7,NA,NA,5,NA,NA,NA,NA,NA,3,4000,4,NA,NA,NA,3,4000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","No degree",5000
"111","54616_10",2022,1,2,1939,2,1,5,5,NA,NA,9999998,0,1999,NA,5,8,4,5,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,83,1,0,NA,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",999.5
"112","55363_40",2022,1,2,1942,2,1,5,5,NA,NA,1000,NA,NA,NA,1,5,5,NA,NA,3,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,80,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",1000
"113","55369_40",2022,5,2,1943,1,1,2,5,NA,NA,1000,NA,NA,NA,5,5,1,NA,NA,3,800,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,0,79,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",1000
"114","55654_20",2022,1,4,1934,2,1,5,1,2,NA,9999998,10001,99999996,NA,5,5,5,NA,NA,3,99999998,NA,1001,99999996,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,0,1,88,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,"assets_savings","College (2-year or 4-year)",178937.864427391
"115","55720_10",2022,1,2,1934,2,1,5,5,NA,NA,9999998,10000,10000,NA,1,5,5,NA,NA,3,2000,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,88,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","High school diploma",10000
"116","56164_10",2022,1,2,1919,2,1,2,5,NA,NA,10000,NA,NA,NA,5,5,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,0,1,103,0,0,0,0,0,0,NA,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",10000
"117","56274_10",2022,1,6,1939,1,1,5,5,NA,NA,3000,NA,NA,NA,5,5,5,4,NA,2,2500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,2,785,4,NA,NA,NA,0,0,0,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"Postgraduate degree",3000
"118","56540_11",2022,5,1,1958,2,2,5,3,NA,NA,9000,NA,NA,NA,1,5,1,NA,NA,2,1500,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,334,4,NA,NA,NA,2,600,4,NA,NA,NA,1,1,1,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","GED",9000
"119","56754_40",2022,5,0,1949,2,7,2,3,NA,NA,5000,NA,NA,NA,5,5,6,NA,NA,5,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,1,73,0,0,0,0,NA,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"family_friend_charity","No degree",5000
"120","57388_11",2022,1,2,1956,2,2,5,5,NA,NA,13000,NA,NA,NA,5,5,5,NA,NA,3,2000,4,NA,NA,NA,3,200,4,NA,NA,NA,5,NA,NA,NA,NA,NA,2,1900,4,NA,NA,NA,0,0,1,66,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",13000
"121","59355_11",2022,1,0,1943,2,2,5,5,NA,NA,9999998,2000,2000,NA,5,5,4,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,79,1,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",2000
"122","59939_10",2022,1,4,1940,2,2,5,5,NA,NA,9999999,2001,4999,NA,5,8,5,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,82,0,0,NA,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"College (2-year or 4-year)",3500
"123","62443_10",2022,5,0,1939,1,7,1,3,7,NA,13000,NA,NA,NA,5,1,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,1,0,83,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"family_friend_charity","No degree",13000
"124","63699_40",2022,1,0,1943,1,1,1,5,NA,NA,9000,NA,NA,NA,5,1,5,NA,NA,2,1500,4,NA,NA,NA,2,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,79,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",9000
"125","64812_10",2022,1,0,1937,2,7,1,5,NA,NA,9999998,2000,2000,NA,5,5,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,85,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,"No degree",2000
"126","71999_30",2022,1,2,1946,2,1,1,5,NA,NA,9999999,5000,5000,NA,5,5,1,NA,NA,1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,1,76,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",5000
"127","72004_20",2022,5,2,1932,2,1,5,5,NA,NA,20000,NA,NA,NA,5,5,5,NA,NA,3,99999998,NA,0,99999996,98,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,0,1,1,90,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",20000
"128","72106_40",2022,1,4,1946,2,1,5,5,NA,NA,950,NA,NA,NA,1,5,6,NA,NA,3,2900,4,NA,NA,NA,2,750,4,NA,NA,NA,5,NA,NA,NA,NA,NA,3,99999998,NA,701,999,NA,0,0,1,76,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","College (2-year or 4-year)",950
"129","72942_10",2022,1,2,1941,2,1,5,5,NA,NA,0,NA,NA,NA,5,5,6,NA,NA,3,1900,4,NA,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,1900,4,NA,NA,NA,0,0,1,81,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,NA,"High school diploma",0
"130","73485_30",2022,1,1,1945,1,1,5,5,NA,NA,8000,NA,NA,NA,1,5,5,NA,NA,3,90,4,NA,NA,NA,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,200,4,NA,NA,NA,0,0,0,77,0,1,0,1,NA,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"lifeins_fullcover","GED",8000
